id,city_id,coords,status,status_code,year
780,5:062,"30.2719953080911,59.8403027212945,15.567304816097 30.2720448410487,59.8403244535421,15.5672504194081 30.2699703727713,59.8412987292543,15.5695337317884 30.2655089861504,59.8433255508519,15.5744438115507 30.265413390928,59.8432778283789,15.5745487781242 30.2666412522289,59.842718209884,15.5731974560767 30.2666753230825,59.8427351404164,15.5731600467116 30.2667571237221,59.8426970128203,15.5730700185522 30.266733189493,59.8426805905324,15.5730962865055 30.267515528018,59.8423189448222,15.5722352536395 30.2675458666239,59.8423365658058,15.5722019504756 30.2676152125677,59.8423054769128,15.5721256313846 30.2675830708528,59.8422889599737,15.5721609201282 30.2698144770508,59.8412678851458,15.5697050336748 30.2698396690708,59.8412787832806,15.5696773668751 30.2699280505844,59.8412390158256,15.5695800939575 30.2699078515738,59.8412247395943,15.56960226316 30.2719532440195,59.8402807209279,15.5673509994522 30.2719953080911,59.8403027212945,15.567304816097",без признаков поражения,uninjured,2016.0
781,5:062,"30.2616962185275,59.8450713873674,15.578639802523 30.2617203052107,59.8450846293274,15.5786133566871 30.2605308190848,59.8456324767313,15.5799223547801 30.2604370269049,59.8456751173556,15.5800255676731 30.259735475239,59.845998777166,15.5807975959033 30.2596005733367,59.8460614031431,15.5809460459277 30.2566282144054,59.8474297189497,15.5842168880627 30.2566041259574,59.8474164763298,15.5842433357611 30.2565800390881,59.8474032326508,15.5842697825283 30.2616721297733,59.8450581454071,15.5786662474275 30.2616962185275,59.8450713873674,15.578639802523",без признаков поражения,uninjured,2016.0
782,5:063,"30.2696400458673,59.8411138244908,15.5698963785544 30.2695672986837,59.8411466349438,15.5699764462188 30.2695434923108,59.8411332665786,15.5700025819242 30.2695196859484,59.8411198971574,15.5700287148356 30.2695924331271,59.8410870875194,15.5699486508965 30.2696162394866,59.8411004558758,15.5699225142598 30.2696400458673,59.8411138244908,15.5698963785544",возникающий очаг,injured_emerging,2014.0
783,5:064,"30.2699037624662,59.8412305114174,15.5696067735553 30.2699172397716,59.8412376591752,15.5695919757709 30.2699283170324,59.8412435337446,15.5695798136294 30.2698510387121,59.841280435904,15.5696648722515 30.2698387992033,59.8412739442448,15.5696783093736 30.2698264857162,59.8412674135592,15.5696918293834 30.2698019327416,59.8412543914727,15.5697187865153 30.2698792094887,59.8412174893452,15.5696337325498 30.2699037624662,59.8412305114174,15.5696067735553",возникающий очаг,injured_emerging,2014.0
784,5:064,"30.2667165420752,59.842686341939,15.5731146018952 30.2667398668363,59.8426999244984,15.573088995181 30.2666832741152,59.8427245345203,15.5731512755156 30.2666599493578,59.842710951688,15.5731768812984 30.2666366261889,59.8426973691112,15.5732024870813 30.2666932194209,59.8426727591082,15.5731402058154 30.2667165420752,59.842686341939,15.5731146018952",возникающий очаг,injured_emerging,2014.0
785,5:069,"30.2614320963937,59.8455250353148,15.5789313148707 30.2610520770446,59.845693176179,15.5793494954705 30.261028519733,59.8456796953595,15.5793753573671 30.261004960342,59.8456662134881,15.5794012220576 30.2613849817122,59.845498072755,15.5789830395952 30.2614085390393,59.8455115535112,15.578957175836 30.2614320963937,59.8455250353148,15.5789313148707",возникающий очаг,injured_emerging,2014.0
786,5:071,"30.2641827919334,59.8438954998325,15.575903234072 30.2642068875972,59.8439087365895,15.575876778923 30.2617308469363,59.845049987265,15.578601680696 30.2617067508976,59.8450367490065,15.5786281358451 30.2616826554005,59.8450235107425,15.5786545891315 30.264158695758,59.8438822620205,15.5759296910837 30.2641827919334,59.8438954998325,15.575903234072",возникающий очаг,injured_emerging,2015.0
787,5:071,"30.2605308034874,59.8456304803309,15.5799223668873 30.2605495062656,59.8456398178561,15.5799018312246 30.2605748318546,59.8456524615101,15.5798740237951 30.2604859345202,59.8456975464149,15.5799718620256 30.2604606089307,59.8456849027439,15.579999669455 30.2604370113152,59.8456731212182,15.5800255797803 30.2605241806959,59.8456271741973,15.5799296367913 30.2605308034874,59.8456304803309,15.5799223668873",возникающий очаг,injured_emerging,2015.0
788,5:071,"30.2590369211991,59.846238866174,15.5815661074594 30.259061364839,59.8462519417436,15.5815392704681 30.2589401059382,59.8463093368091,15.5816727131605 30.2589156602135,59.8462962612212,15.5816995501518 30.2588912160756,59.8462831856257,15.5817263899371 30.2590124770558,59.8462257906008,15.5815929463133 30.2590369211991,59.846238866174,15.5815661074594",возникающий очаг,injured_emerging,2015.0
789,5:072,"30.2563863639059,59.8484959802345,15.5844853781164 30.2563808838088,59.8507309955893,15.5844970261678 30.2563452039054,59.8507309735337,15.5845362422988 30.2563095219096,59.8507309512095,15.5845754640177 30.2563150047026,59.8484959361215,15.5845638206229 30.2563506843042,59.8484959581828,15.5845245979726 30.2563863639059,59.8484959802345,15.5844853781164",без признаков поражения,uninjured,2014.0
790,5:073,"30.2312607705842,59.8581742820737,15.6121235257015 30.2312322848133,59.8581850969433,15.6121548535302 30.2312037990238,59.8581959118067,15.6121861822903 30.2293094044381,59.8569333780434,15.6142659559846 30.229337891335,59.856922563848,15.6142346262932 30.2293663766489,59.856911750175,15.6142032975331 30.2312607705842,59.8581742820737,15.6121235257015",действующий очаг,injured_active,2015.0
791,5:074,"30.2705601193343,59.8479299454382,15.5689042583108 30.2705244533513,59.8479304359699,15.5689434632659 30.2704887889371,59.8479309267518,15.568982665427 30.2704718540345,59.847619247952,15.5690003633499 30.2705075175952,59.8476187574389,15.5689611639827 30.270543183245,59.847618266912,15.568921959959 30.2705601193343,59.8479299454382,15.5689042583108",возникающий очаг,injured_emerging,2015.0
792,5:075,"30.2701564454505,59.8485435553669,15.5693497536704 30.2695226317553,59.8485593526525,15.5700464462861 30.2695208668294,59.8485414225661,15.570048331283 30.2695191024343,59.8485234932672,15.5700502190739 30.2701529154558,59.8485076967878,15.5693535301834 30.2701546807135,59.8485256260769,15.5693516414613 30.2701564454505,59.8485435553669,15.5693497536704",возникающий очаг,injured_emerging,2015.0
793,5:076,"30.2704581512793,59.8486375359366,15.569018419832 30.2704582968929,59.8486554874782,15.5690183127299 30.2704584425067,59.8486734390198,15.5690182046965 30.268945644657,59.8486765367417,15.5706809712574 30.2689454998578,59.8486585851979,15.5706810802221 30.2689453550588,59.848640633654,15.5706811854616 30.2704581512793,59.8486375359366,15.569018419832",без признаков поражения,uninjured,2015.0
794,5:077,"30.2597101037327,59.8459841220239,15.5808254489675 30.2597261258948,59.8459921219026,15.5808078544214 30.2597354596911,59.8459967810286,15.5807976070791 30.2597514535299,59.8460047657101,15.5807800432667 30.2596223015297,59.8460702626129,15.5809221854433 30.2596005577968,59.8460594070057,15.5809460608289 30.2595969759837,59.8460576187765,15.5809499938041 30.259573167533,59.8460457323401,15.5809761350974 30.2597008003689,59.845979478086,15.5808356646448 30.2597101037327,59.8459841220239,15.5808254489675",возникающий очаг,injured_emerging,2015.0
795,5:078,"30.2676100690784,59.8423048660595,15.5721312807873 30.2676149013234,59.8423075796762,15.5721259778365 30.2676338776132,59.8423182358192,15.5721051441506 30.2676387077637,59.8423209483876,15.5720998430625 30.2675737560835,59.8423502404361,15.5721713267267 30.267569660186,59.8423479394377,15.5721758231521 30.2675499496398,59.8423368706613,15.5721974605694 30.2675458506107,59.8423345696685,15.5722019588575 30.2675261432236,59.8423235019339,15.5722235953435 30.2675910949021,59.8422942109604,15.5721521116793 30.2676100690784,59.8423048660595,15.5721312807873",возникающий очаг,injured_emerging,2015.0
796,5:079,"30.2706769592979,59.8466365601968,15.5687720514834 30.270205248311,59.8468141647454,15.569291065447 30.2701838734544,59.8467997915885,15.5693145180121 30.2701624981002,59.8467854192178,15.5693379733711 30.2706342089004,59.84660781377,15.5688189594075 30.2706555838297,59.8466221871171,15.5687955040485 30.2706769592979,59.8466365601968,15.5687720514834",возникающий очаг,injured_emerging,2015.0
797,5:080,"30.2747319376304,59.881032323487,15.5644357716665 30.2746548512759,59.8810583884646,15.5645205173641 30.2746349159512,59.8810434932613,15.5645423484966 30.2746149822135,59.8810285980516,15.5645641768351 30.2746920706227,59.881002533093,15.5644794302061 30.2747120043792,59.881017428291,15.5644575981423 30.2747319376304,59.881032323487,15.5644357716665",возникающий очаг,injured_emerging,2015.0
798,5:082,"30.2522703102733,59.8434532228341,15.5889984061942 30.2510666105695,59.8440635597211,15.5903231138363 30.2510412897899,59.8440509142325,15.5903509221971 30.2510159690314,59.8440382690018,15.5903787342831 30.2522196692741,59.8434279325744,15.5890540285036 30.2522449900244,59.8434405775747,15.5890262164176 30.2522703102733,59.8434532228341,15.5889984061942",действующий очаг,injured_active,2015.0
799,5:083,"30.2790400225753,59.8673986157433,15.5596517184749 30.2783080681191,59.8677636556002,15.5604570936412 30.2782829288135,59.8677509092755,15.5604846579954 30.2782577911001,59.8677381634685,15.560512223281 30.2789897455486,59.8673731238895,15.5597068471834 30.2790148848344,59.8673858695543,15.5596792809665 30.2790400225753,59.8673986157433,15.5596517184749",затухающий очаг,injured_damped,2015.0
800,5:084,"30.2114659915236,59.8273840754036,15.6338548641652 30.2114727602507,59.8273845556866,15.6338474145159 30.214635610725,59.8278491783422,15.6303678350523 30.2206822248718,59.8289167317841,15.6237163245678 30.2206704255035,59.8289336722078,15.6237293165177 30.2206586255991,59.8289506123684,15.6237423112616 30.2146138139809,59.8278833638475,15.6303918333724 30.2114590119172,59.8274198772745,15.6338625587523 30.204894471928,59.8273023347567,15.6410851785913 30.2048957399836,59.8272843945986,15.6410837769508 30.2048970096029,59.8272664541751,15.641082377173 30.2114659915236,59.8273840754036,15.6338548641652",возникающий очаг,injured_emerging,2016.0
801,5:085,"30.2553870053192,59.9091562596696,15.5857832953334 30.2538656013144,59.9091631151696,15.5874526584521 30.2538652821234,59.9091451649098,15.5874529350549 30.2538649613583,59.909127214127,15.5874532135203 30.2553863631892,59.9091203575847,15.5857838522643 30.2553866847775,59.9091383086262,15.5857835728675 30.2553870053192,59.9091562596696,15.5857832953334",действующий очаг,injured_active,2015.0
802,5:086,"30.2771666785793,59.8970202499466,15.5618309341371 30.2768166258487,59.8974249996342,15.5622169310227 30.276783854129,59.8974178455282,15.5622528642416 30.2767510819001,59.8974106914151,15.5622887993231 30.2771011352785,59.8970059419002,15.5619028015062 30.2771339066602,59.8970130959281,15.5618668692186 30.2771666785793,59.8970202499466,15.5618309341371",не определено,undefined,2015.0
803,5:089,"30.2562034432732,59.8672204458438,15.5847376985475 30.256202214952,59.8672232208246,15.5847390545532 30.2562001322839,59.8672258628466,15.5847413511947 30.256197245483,59.8672283063428,15.5847445307299 30.2561936278098,59.8672304909597,15.5847485112026 30.2561893708534,59.8672323599894,15.5847531920299 30.2561845793635,59.8672338682671,15.5847584605217 30.2561793753928,59.8672349769049,15.5847641825676 30.2561738884073,59.8672356590951,15.5847702110186 30.2561682552616,59.8672358969553,15.5847764024511 30.2561626181382,59.8672356854764,15.5847825948149 30.2550771392254,59.8671510043292,15.5859748618677 30.2550826138019,59.8671332654419,15.5859687952325 30.2550880862752,59.8671155257696,15.5859627332538 30.2561377824866,59.8671974157167,15.5848097642884 30.256204727422,59.8669580451481,15.5847355015576 30.2562400782797,59.8669605454895,15.5846966728568 30.2562754286179,59.8669630455596,15.584657844156 30.2562034432732,59.8672204458438,15.5847376985475",затухающий очаг,injured_damped,2016.0
804,5:090,"30.2582753397929,59.8686295326306,15.5824658554047 30.2582707581822,59.8686473361563,15.58247094322 30.2582661786582,59.8686651396778,15.5824760273099 30.2579372623939,59.868643742841,15.5828372910619 30.2579418420909,59.8686259393309,15.5828322069719 30.257946422312,59.8686081366082,15.582827120088 30.2582753397929,59.8686295326306,15.5824658554047",без признаков поражения,uninjured,2016.0
805,6:001,"30.6092559422294,59.741774615514,15.1956815766171 30.6092508343695,59.7417923816392,15.1956873936579 30.6092457264898,59.7418101469754,15.1956932153553 30.6033764993507,59.7413800823225,15.2021465133876 30.6033816102817,59.7413623172085,15.2021406954154 30.6033867206723,59.741344551308,15.2021348783746 30.6092559422294,59.741774615514,15.1956815766171",действующий очаг,injured_active,2009.0
806,6:002,"30.6101558407719,59.7434037121727,15.1947097154334 30.610154982469,59.7434066684545,15.1947106923908 30.6101531672085,59.7434095116448,15.1947127217427 30.6101504409695,59.7434121634366,15.1947157504037 30.6101468815826,59.7434145495823,15.1947196945548 30.6101425868647,59.743416606259,15.1947244424373 30.6101376750198,59.7434182734933,15.1947298673913 30.6101322859061,59.7434195075135,15.1947358092293 30.6101265642234,59.7434202729397,15.1947421105579 30.6101206705669,59.7434205490428,15.1947486000136 30.6097141518085,59.7434224356669,15.1951958900318 30.6097138249037,59.7434044846526,15.1951960483566 30.6097134979992,59.7433865336383,15.1951962057501 30.6100868999243,59.7433848007547,15.194785354659 30.6101063805036,59.7432266969603,15.1947621442378 30.6097809132836,59.7432062514359,15.1951200058684 30.6097853054505,59.7431884365523,15.1951149739325 30.6097896986737,59.7431706227153,15.1951099410653 30.6101483475501,59.7431931525817,15.1947155911475 30.6101541757094,59.74319377262,15.1947091855109 30.6101597178079,59.7431948751674,15.1947030983865 30.6101648164705,59.7431964288759,15.1946975085884 30.6101693318024,59.7431983896952,15.1946925623342 30.6101731336334,59.7432007040639,15.1946884030476 30.6101761186549,59.7432033059378,15.1946851518005 30.6101782011537,59.7432061228804,15.1946828905493 30.6101793218529,59.7432090752329,15.1946816910058 30.6101794516642,59.7432120818818,15.1946815811098 30.6101558407719,59.7434037121727,15.1947097154334",затухающий очаг,injured_damped,2009.0
807,6:003,"30.6100993141335,59.7450531403887,15.1947905020788 30.61007356359,59.7450655250479,15.194818969816 30.6100478140502,59.7450779086455,15.1948474394158 30.6094358196575,59.744753750666,15.1955170957372 30.6094615707194,59.7447413661287,15.1954886224121 30.609487320214,59.7447289823824,15.1954601556063 30.6100993141335,59.7450531403887,15.1947905020788",возникающий очаг,injured_emerging,2009.0
808,6:004,"30.6169320497364,59.7449932282723,15.1872726976871 30.6163732452228,59.7452912038332,15.1878908891231 30.6163474130544,59.7452788631706,15.1879191687331 30.6163215809099,59.745266522766,15.1879474427551 30.6168803854886,59.7449685482123,15.1873292513192 30.6169062176078,59.7449808885078,15.1873009754345 30.6169320497364,59.7449932282723,15.1872726976871",возникающий очаг,injured_emerging,2009.0
